user_lat,user_lon,choice_logit,choice_nested,choice_cnl
23.688703714589067,80.82334857262883,94,30,44
67.682085086972,34.28784808497856,30,30,30
13.370587662169864,14.708964008861326,30,30,30
74.73915622945003,94.81319121334796,94,94,94
55.66006830769172,3.6522466488938976,44,30,30
11.93696334436466,91.61997530254052,25,25,16
21.038115433429127,67.84418496199555,94,37,44
13.714511797948637,29.938509059271645,37,11,97
50.98681928621696,5.613766095678264,44,94,30
90.83738352125076,37.98655090290396,94,30,30
78.72446396080748,61.60157710549149,89,30,82
49.862221405584286,32.60621989054354,30,30,30
17.612935386081308,8.888096461836625,18,99,30
83.57585476527487,87.67552827362545,94,94,94
97.3881126470241,95.01643835356036,94,94,94
59.410357315505856,83.61433444238149,82,94,82
37.59084344917646,99.92930514866188,40,30,94
15.61129160943201,98.61059882492808,25,40,25
82.79571810653074,69.44272349766726,89,89,30
9.140414687478929,89.2086738043388,44,53,25
93.67013682259304,44.05381675914999,94,30,94
55.349287788887445,85.27888437978373,40,40,40
77.3936911063673,6.433149427098628,76,30,30
54.59841724447039,36.75118826840264,76,30,30
39.12776728855511,56.42569389161896,44,30,30
99.42889682287756,79.14960459458949,94,94,94
53.03020064928925,55.4944535528364,30,30,30
75.74698667228932,1.354131077623788,30,30,76
57.25196423057619,90.78852646231074,40,40,40
74.84393645700618,22.47880135265262,76,76,21
66.7810152285539,15.419490159322958,55,55,9
37.53754310142613,3.1982357117635307,16,30,88
44.237248400919725,61.71119114792671,40,30,30
14.601328342218666,43.72970022960012,30,32,30
99.02690804724092,21.694718642599145,42,42,42
48.02375236344416,48.398472075886,30,30,30
68.89562093584158,53.67929298324614,30,30,30
48.50011256815087,30.11923833123121,30,88,30
93.6052935145256,41.85000967123037,26,88,30
78.17713947247343,29.019520419088185,76,76,76
79.47280123874594,7.13846488498956,9,30,30
55.63487725804244,69.89213898504711,30,44,30
54.69096177944673,24.78640724218509,88,88,88
67.0337669992377,51.28576124375572,88,30,94
53.01430601762343,22.665859755222428,30,30,88
70.02271693018692,80.74785706304898,30,94,94
28.980143673870195,29.90445604143828,30,25,18
51.21509765899083,37.24892210336282,30,16,30
29.712076652298723,32.379423050639176,18,30,30
23.737978042586505,26.21672712991824,42,18,18
28.71616946091343,27.963024753736565,18,18,18
33.556191274821344,1.7105277355171975,55,30,82
8.851994310389976,69.59292968260952,16,37,37
67.53448959598973,60.82222550610869,30,94,94
66.19107900059468,60.9707253748501,30,30,30
40.54588433521097,41.040645269291474,30,30,30
22.135271351907804,41.81126355352953,32,32,32
6.242188363078116,34.02733852659301,11,11,11
59.15180465993717,74.71027294306406,89,94,30
85.4933509145123,32.259174102881275,76,30,30
89.60650861003789,83.7963524640204,94,94,35
92.5907336152378,37.33961030555375,76,94,30
46.184734377968304,49.71206724525712,30,30,30
75.61607488320035,58.760992522860846,30,94,30
81.22519967418928,14.527608176388076,76,21,76
1.7219306660842926,34.54884201358461,11,11,11
64.2865318394389,78.4437736832432,94,40,82
57.82395602498397,53.47174461005844,30,30,30
7.622160284623147,64.92937857452321,70,37,37
68.2854308223263,5.94639430765821,42,9,55
40.50139729635161,50.489369534773296,30,30,30
13.619043575645662,21.60199959583024,40,7,7
63.80213878891444,19.13669118980431,44,9,55
3.457524433370862,39.08477381854567,44,83,30
44.99550123180212,65.66764484328796,30,30,30
86.18140504950989,14.784231683369542,21,76,55
12.508195747994275,19.675748672858763,44,97,7
90.48858529396604,92.9181076193079,94,94,94
37.03067051732305,9.274129613164996,77,77,77
40.15641110064043,85.21053829842401,44,44,44
23.191293837086192,62.37518952778166,70,70,93
79.88576741782786,71.57807767528078,94,30,94
72.65088874686441,80.96974217901018,82,9,94
61.81820229432231,9.04117865013988,55,55,21
22.347994979355445,73.95600676344787,29,37,70
53.35320242012035,59.37730918701725,30,30,30
89.98151128613594,47.61983985655501,94,30,26
14.434596696447466,28.08054993177025,70,30,97
92.05983233820552,77.97423145139459,94,19,94
59.16606546590212,91.99667526915628,40,40,40
24.102687310768463,73.20437115869463,44,44,44
21.16323178497114,2.03352432430014,9,94,30
56.9937574783531,48.11364808710593,30,30,30
34.40984942033285,1.766574976034574,9,30,30
93.33155587374374,23.6001926206658,42,42,42
55.62415094774852,56.60550084285608,30,30,30
32.22664636632737,65.98501114454176,29,30,30
3.6535232165152864,70.11496400750255,93,30,37
23.21861399748726,47.62172248530295,76,70,70
93.29505395672834,45.01006607189638,26,30,94
96.36852698769904,95.62823912704168,94,94,94
28.859073467994826,51.46453358269484,44,70,70
44.959708373631024,90.43036493208768,44,44,40
91.26125864650577,14.938273849111194,51,51,42
13.310258667858887,32.27556520389532,11,37,37
61.13647916808986,93.46804959502076,40,79,94
95.33385712994207,2.368711856902028,21,21,21
22.64943835746569,48.6718610578851,70,70,30
69.34356132300753,58.72395810742332,30,30,30
95.5822737450371,44.98114432575498,18,30,30
93.38017800889702,84.68873269524472,94,94,35
49.22930614340112,70.80171915820112,3,44,30
31.427111249532203,6.140663876368391,50,37,16
19.084021122366742,91.46818266832057,16,16,16
45.69672043634378,49.178248539369726,94,30,30
14.131949694951029,63.46566715923433,37,37,44
39.77987208780039,99.26411195863749,40,30,40
65.42654929844271,24.034519831990853,9,9,42
91.46878626772175,3.4073140962969206,30,55,21
81.67527431484571,80.82219150442462,35,94,35
78.43185436144209,84.02651637007546,35,94,35
50.07413705261891,24.405812158633577,88,30,9
72.73809528400868,11.01276464144002,55,9,76
48.13248478994232,31.52464846120364,30,30,30
85.05148391474788,1.476065648022762,21,76,21
83.63606419658758,20.31431921479616,30,42,30
4.276101065185934,38.35388141643633,81,11,37
55.19709577292684,19.06259837981709,88,9,9
43.56915881479032,40.77640782011092,30,30,30
83.12601431720958,81.64067863597802,94,35,35
97.73899341801123,4.72352540836769,21,21,76
47.33705638140863,58.83100570784091,9,94,30
32.189912015014144,94.47078855262556,94,30,30
56.312566115052135,99.2464837509934,79,40,40
68.13867804823236,31.70286550683794,76,9,30
56.51047617916135,66.50726484234973,3,30,44
92.01959048679036,78.76707400822531,35,94,94
89.84771265197709,11.497941218431706,42,21,30
38.66569852714954,30.16573624359731,30,30,30
5.154402153541327,92.8677647536404,53,25,53
46.7933951595506,70.53955667096528,3,30,44
42.047490136924935,62.72055598953523,30,44,30
11.087096399640217,85.90334596860808,16,16,25
4.697188275580921,5.307396430787015,94,30,30
30.848750445437968,31.53077703234496,30,32,18
21.319861356230284,29.074871819961924,30,18,30
71.22543830678805,13.60682461866708,9,21,76
78.11953347463746,42.63554513239119,26,39,30
71.32456212625198,57.49490664462664,30,30,30
37.89856265839159,33.97486867579447,50,88,30
66.96617398255935,35.74103036634959,30,94,30
43.68958660626318,35.2961255264606,30,70,30
15.845801055578246,81.60351848718594,37,21,44
97.42048423542758,40.00642895543368,76,42,42
56.25005271200042,4.1781816302821735,44,30,26
16.750950087941717,10.179628626448068,30,30,99
11.894775418039272,60.981628717962536,37,37,37
68.17242674831483,12.851079806311072,55,76,30
81.0836687171383,91.23160604664594,94,94,94
92.32893917898296,17.88897036014938,76,42,42
27.38333185667763,16.90202817334987,37,88,30
10.154477519754202,72.445326527893,37,37,37
48.7840294358838,48.99316242088987,30,30,30
10.077109907567138,27.58913563301011,53,30,30
83.04195765064006,49.20655011380492,18,27,26
64.26868823600944,89.56329364547229,40,94,30
1.13835928256536,94.8479366111252,25,53,25
64.29688027339022,14.699787688743516,55,55,55
26.55931714566292,52.81861841452454,36,70,30
20.917733542096016,32.12315799765501,30,32,30
96.49594248654128,44.87419551811299,82,30,94
6.750257604286269,42.90560330528413,76,37,30
74.06141189676634,20.472436649466697,55,9,30
30.98149254414414,76.55969794652574,44,44,44
91.64347690635604,49.122370123305934,76,76,42
35.74413819596393,24.96151033604185,88,18,30
32.2937710118123,99.2838096953794,34,34,44
70.12896848796977,66.05359157688166,30,94,30
36.700257929167535,0.6229792320878946,55,30,30
73.70253231066722,11.63088540874363,76,88,55
15.727219268624172,48.99658037495799,37,70,37
79.7268731026492,98.45570510627022,94,94,94
8.523429868447675,60.134567548883645,37,37,37
72.613774922947,31.29902974439378,9,76,76
36.27779782060031,95.88614691357392,94,34,44
32.03232701159487,82.49564582695902,34,34,34
94.59608339886046,56.897791282258446,94,42,30
52.26398933818975,38.56694239546735,30,30,30
87.61506975881042,90.9410974732184,94,94,94
75.78886557551982,36.10032104576197,30,30,30
96.15612195698272,20.76107958199349,42,42,42
74.62045247177048,87.0328462838056,94,94,82
81.01688424037647,1.258529052104318,9,88,21
65.0358504486697,38.4719194630448,30,30,30
80.99976335549954,79.9807760430242,35,35,19
31.5283609457623,71.84653236633648,44,44,44
10.47769074421251,27.17778163405726,30,30,44
68.49857917689533,80.42934432979901,94,94,94
37.22192291471059,67.85465649139401,44,37,44
21.11215363474104,75.12512986874529,34,44,29
43.90207580330316,48.75401322569969,63,30,30
16.05480231509623,58.91473818668269,37,37,37
32.50234084273728,91.1839645158766,44,34,44
1.8673901194279696,46.65681499397767,55,37,30
34.58490177045401,75.32291155096617,44,44,44
27.80064672391831,86.29217365389556,34,34,34
15.703048857968705,36.294128626461806,34,32,32
90.18722491012664,99.02339817102104,94,94,94
11.37652416305376,7.987036530347769,30,54,94
92.96135121927178,59.23782471967197,76,94,30
58.51893623181469,99.73954507471312,94,94,94
19.05103095807036,51.28144321385213,94,70,37
65.33252252617756,80.08914501814247,94,94,94
75.4054675577225,84.18746159346794,82,35,12
67.22963936883902,3.3331008328379985,55,9,55
61.772476880755015,49.154851692394665,30,30,30
65.48155018642248,61.42698906976642,30,30,30
96.77441888127778,96.881041619276,94,94,94
62.88452863380297,89.2495224480178,30,40,40
75.4720676939853,94.89338361306258,94,94,94
20.184752854994137,93.05130411109948,16,44,16
72.11687997310263,16.054264458132618,55,55,55
53.4776472817391,15.0482556924033,30,76,9
1.1657815700542695,9.932963942580198,55,30,30
86.97965535636303,30.20439900597949,76,76,76
39.683459895204,28.93381377613949,30,30,30
44.8809112794014,30.145946502948217,63,76,30
91.92610878311362,62.791722222464,94,44,94
56.36546950905993,82.78918487842101,40,35,40
21.69165958594565,84.96152689256373,44,35,30
3.4579494636216235,33.169244545439035,11,11,11
77.59067568962982,89.68410191640281,94,94,94
63.17703436200173,73.95550223848643,82,94,35
28.13661859467268,67.22002219259232,37,44,44
28.16439556066077,80.9724665675706,29,44,44
33.56368144494834,78.82328940434529,44,44,44
31.100008473535468,79.97621646240056,44,44,44
29.428739005773785,58.75322488437386,44,93,70
73.58425761557399,72.32354105075794,30,94,30
5.348329366832738,79.57047940571564,30,25,30
20.209865801152947,13.75306030513823,54,99,99
82.4665327756759,42.31516616916231,55,30,30
61.08067456603226,89.20574352526441,40,40,94
38.20331280158601,70.65278406850275,30,44,44
98.42774637404366,37.64270295024437,30,94,30
2.21606131102956,38.58567821387343,11,11,11
30.46802217743528,86.03109635368307,53,34,44
85.1717258105383,44.15422771936209,26,26,26
62.93218008364585,89.77261224022028,40,40,40
65.51971703659869,71.28440256114492,30,8,35
78.92346278997701,69.44881937337172,89,89,89
50.93102122448521,0.7415696567462216,76,30,30
84.12302345844641,61.052447636223086,89,30,89
14.918887976785475,49.22561303716309,44,37,37
15.443906715954617,34.344223781818194,30,32,30
58.47652608512595,89.36316244723169,40,40,40
75.97252765286736,1.514553990268119,94,21,30
23.103889670409927,65.92396678777152,44,93,70
31.585529141470168,5.261424860779618,30,30,16
14.08070383425275,1.174287114397099,40,30,94
30.45149401435436,26.45736447906436,18,30,18
26.101498251522127,42.96705459713559,30,32,30
48.47470635879501,2.367181884374125,30,88,30
90.60917637946764,30.98494697053381,30,42,76
26.90250345417504,11.656015896625329,99,99,30
44.40058085433785,75.19244642345556,30,44,30
35.44619009130323,19.232423775074025,88,21,94
19.53563479140532,95.70211915516694,16,16,16
91.74567603166308,94.28129696532336,94,94,94
34.10144790462737,97.95816285888684,94,30,16
91.78851693733078,94.23493456001388,94,94,94
71.70077535871616,33.209175811405835,30,30,30
4.419095700782883,60.8891195831326,37,37,37
46.837980590746334,15.501034937435488,30,88,94
53.71513616988097,71.41948494830697,44,30,30
3.791734484101117,9.264212192319263,94,94,30
45.79924889753587,4.137011895954523,26,45,76
44.57218516683557,24.22825156374593,94,88,30
23.73420118673072,83.07226503919667,16,34,44
59.09676887543489,76.61279717686745,40,40,40
61.01867914450655,82.2985606658762,30,30,40
68.95974476071135,5.473443049831072,76,76,55
88.53507174368019,25.14951470172956,82,42,42
85.86616081793542,89.34203228850683,12,94,94
37.96393018894967,99.71069896621498,25,30,85
54.303999435427855,35.451880342881545,30,30,30
66.88944602975855,74.71579350310463,30,94,40
61.06442242891932,39.45148632528795,30,30,30
46.8330591664562,77.05897308257535,40,3,40
68.89375894152086,31.65970200427998,94,88,76
12.666875519877186,13.838727461666068,54,30,94
84.12125608541442,21.5723959578944,30,42,76
2.576255861610144,77.31539320525513,44,44,30
93.51823110671728,50.598073337831096,1,1,1
88.30182697746196,93.27579635815,94,94,94
37.32947762594521,42.96704502767028,25,30,30
41.53349413311498,17.67030126342961,17,88,30
4.717125779848885,95.3621959113578,53,16,25
91.2843633243995,20.99226837229544,42,42,42
25.865849635209248,7.061248531447218,63,70,30
76.71102575070721,12.917997187439411,55,76,76
93.9847057658751,54.3765731978458,94,94,94
16.888598667177956,89.52102387250576,53,34,34
50.104487607085225,29.16557743302762,88,30,88
28.270434390472264,73.97791882122468,44,44,44
38.03322535575164,87.95217971950161,34,93,34
99.13079186903254,28.43705818787392,42,42,42
13.567784872667277,22.841730771489445,7,30,7
19.86644804044532,50.79945202913399,18,37,44
15.978035425849846,33.80576548234697,37,30,32
56.29577983755336,73.42548246622556,30,94,94
42.31030098164715,34.931128675101064,30,30,30
38.95104409830351,88.6124168921809,40,34,34
23.90756625672926,10.139536777140146,30,30,99
32.63160670442203,75.96998353161847,44,44,44
30.577922880219443,98.82202175115226,34,16,85
39.123965983538746,91.54202191649932,30,34,44
86.63494828451985,63.26853300803024,94,89,89
91.4124572449613,7.901227964208967,21,21,21
13.384242462806428,26.949823975187336,30,97,97
13.87197771762886,56.690400009992494,37,37,37
0.6677963063867032,66.56518207531683,30,37,53
92.8867148550732,51.989502174970205,94,76,30
50.03200081746453,56.4024805476504,30,30,30
7.60487092066473,18.48062553198604,54,54,54
40.44622153144751,73.27207297714293,44,44,30
47.542997855574086,96.30948568349577,94,40,40
36.84587108192312,69.71304952877007,44,30,44
86.5297659263097,17.572868253598074,42,30,76
35.76472213572409,43.21164450564567,50,30,30
91.8997821445836,13.542332951069092,51,76,42
98.4592949099696,21.29188102164109,42,30,42
51.671558343177615,95.14915266878003,30,40,40
71.85023710263329,53.83499197804811,27,30,30
89.36043639977706,2.0326309899666994,21,21,76
49.1929411534669,94.51397068265076,40,40,40
79.34734462576668,15.128977030748626,76,30,76
46.74433843494212,90.415256232847,30,40,40
17.509903861087007,18.471932940894863,30,44,30
72.66305098242172,43.0236240536868,30,39,39
30.503552456332493,66.55360281153551,94,30,44
67.28677817773185,18.99912238210184,55,55,55
85.86166748877456,0.0726149470487325,21,21,30
72.39038275198904,57.025737636157245,30,30,30
54.84615968118924,81.55614564866839,44,30,40
68.75006396002217,11.995673031622731,9,55,30
63.22049123513075,80.61455934594873,82,30,40
21.866204548112066,68.41315931551092,37,37,29
29.634767665500984,67.0019252869593,44,44,44
77.52073889099087,92.41840830525705,94,94,94
1.8272769826101376,32.264561789722315,37,30,11
46.0862903092353,23.242677323429216,76,30,88
96.46802677221272,60.6576355290659,94,44,94
63.02763061045084,6.368545401768233,76,55,42
28.31326230180633,43.95871982210517,30,44,30
88.54776556356705,35.20971575749322,9,26,76
85.94778288834263,92.04969907371036,94,94,94
93.79261694133396,99.9307116146097,94,94,94
88.85889112349328,86.55516227891813,94,94,94
95.1078268776397,86.55007242355232,94,94,94
11.403169415821049,90.28111532274404,16,25,44
92.24225538271016,57.99188878246071,35,94,94
61.72725817789328,31.17306299972069,76,88,30
46.96188588185814,68.76740181591138,30,30,30
8.771709100295544,57.30007571705696,37,37,37
4.033648228581244,55.84512084156821,37,16,37
33.133189637232704,83.70985935450518,44,30,34
96.1301287299535,88.24957580207048,94,94,35
33.262049183491705,92.8118722345098,30,31,31
70.53733531214674,68.06783118987096,94,30,30
84.5241896875478,78.98215564315305,94,94,30
50.72271058251712,53.802856003840425,30,30,30
91.56875986307082,84.24180732645476,94,94,94
62.68747493544651,47.8295422344333,30,30,30
60.61563190569525,89.0931769235904,40,40,40
95.73614826773203,68.40705642749131,94,30,44
15.758329855770617,3.592516620733932,30,9,30
60.902234440370016,74.4822259447373,94,30,30
52.67470596678487,10.995784533023713,9,9,25
35.56904630899631,42.69433401942104,18,30,8
69.74430759434398,6.619078563530101,76,55,30
30.28223152197653,58.21767615466883,44,70,70
95.83201701637785,91.8413494218849,94,94,94
33.7361758802557,39.05854217313532,50,30,50
92.55598098194278,30.677287730268976,76,42,76
77.4898089079571,78.96182558951867,35,94,94
44.79123750507783,90.92755067008564,44,40,34
11.57924191738945,97.84601926604802,34,25,25
93.64803719836785,99.02751181748758,94,94,94
97.11201047483468,41.77153313718996,91,30,94
45.84738107151135,28.63898522518821,37,30,30
93.44441447150756,85.18495311310977,94,94,94
60.80497616072259,52.38137442691004,30,30,30
20.67517966316843,32.24618886613766,32,32,37
77.93846748542329,8.678206574118564,76,30,76
38.36486765807234,46.85155926208139,30,30,70
50.31009142233156,43.41266562429878,30,30,30
91.19656849026406,28.05113904823704,76,42,30
92.47415127352264,6.388585960079862,21,21,42
47.56584205802823,12.141595205071065,17,30,17
45.99070148250563,50.871706181570666,30,30,30
5.238116239840307,92.5652449930624,39,25,44
0.1840701160852553,97.2302948585324,53,53,53
69.81344735009493,1.1463534155909283,30,76,21
79.31831084588168,45.33192339240245,76,30,39
93.43922502693074,99.2997713399308,94,94,94
29.05806335174914,92.58020228597891,25,34,34
18.36026749802677,42.66845060845226,30,37,32
60.494865286936985,89.6011321528846,40,40,40
27.40810150201338,87.96806708349185,85,34,34
46.40361151861029,99.64753168142488,40,40,30
83.27598212117651,50.175839536549645,30,30,30
64.59051884036542,55.34519428593795,30,30,30
23.32970134730522,59.76094563106946,70,70,70
13.584994846932965,69.86201329034036,44,37,37
14.53808028419793,28.84787007576477,97,30,30
7.548444236788598,65.08948633961377,70,70,37
72.32676192923469,68.00278974673078,94,30,82
82.71041791480235,13.002794851020727,76,76,55
78.60361329142732,85.64200022739028,94,35,35
20.12570644932112,26.09755639508069,18,18,16
33.131590487038,67.76225640110864,34,30,44
32.00695355835841,24.34914479050936,18,18,18
53.5581250579498,27.54758700262509,88,88,88
91.9418149867935,1.0086984185010195,21,21,21
44.36551728333748,49.51793448889347,30,30,30
33.60238934095756,83.76315185675229,34,34,34
39.41257302184999,31.80214034435832,30,30,21
42.71399028555636,21.743396147102512,30,9,30
56.88582385350295,5.952243237078314,88,9,9
11.143076698978948,75.86018008864332,37,44,94
3.147731233969864,4.241529624077223,88,30,54
54.07460457485125,71.70930618353543,30,3,30
84.26925781533762,75.55993143869345,35,94,35
77.85220536499796,31.620909032245493,76,30,76
82.16047531460622,77.4259775429586,94,35,94
96.49346230222534,36.485380697484906,76,30,30
55.837340021526,87.34841046664039,40,40,40
49.679050823487216,2.930807296381599,30,30,30
7.888584329836035,52.86284935838223,37,24,37
30.1142113700462,64.89460839455823,44,37,44
23.90909868611174,55.99638990840076,70,70,70
54.62860725442138,71.10671762600136,40,40,30
6.644777771421351,65.9206409860994,37,37,24
73.68451757719086,59.40555622445659,30,30,30
5.731272113441721,54.6684118144473,37,37,37
95.89882580474618,11.549843879377054,42,21,21
94.37790088939096,74.90291822844742,94,94,30
64.67855584940025,44.59826059342601,30,30,63
61.22135922025082,82.15591246262389,40,30,94
61.51727076023177,80.95514665408533,94,82,94
41.32620029657497,62.40649991047178,30,44,44
78.28285072233146,43.74577731802074,42,39,39
61.097960877357885,89.69146852387883,40,40,40
70.15861231134537,35.764913560586564,76,30,30
20.27729269279012,56.77403325059063,70,30,70
65.87138175235371,11.613647667682724,55,55,55
9.930426142885109,94.3759587491756,25,53,25
96.56917821236554,19.861553537620104,42,42,42
0.6271038775406135,24.60724630410256,76,30,16
65.16307558209796,37.49419157497673,76,76,30
84.02794173474265,93.583524581419,94,94,94
24.90389910225017,7.029767389599783,40,30,44
36.513303157257525,68.0929757520179,44,44,44
20.751451792775,52.25727914521077,37,37,70
4.33106820280178,83.44001627940148,37,25,30
77.4370487537533,32.623860661830875,76,76,76
93.02572760055216,14.43278099692108,51,51,51
75.4022266710334,39.84416048210162,39,39,39
57.44800685571063,6.122270293201115,30,30,94
28.174993950884865,3.548474413642988,30,30,30
19.351994971739074,27.96706213010741,18,32,30
39.15385146912608,88.66217909879113,34,34,16
53.248951903475714,6.633778471789742,17,30,55
11.96403803586582,9.871645058209976,30,76,30
68.42247775630108,73.07670854920198,82,30,30
69.78902153941874,37.031254467396224,30,30,30
92.1054169194632,89.07724954057544,94,94,94
4.917554006454694,54.241820724047386,37,30,44
25.19299917822945,2.652511074389974,94,32,30
53.48339257955739,45.91498571589172,30,30,30
47.001201068245,31.1374458093546,63,88,30
18.95348531693113,25.427788002601293,30,35,30
22.692582492259618,55.4060700730093,37,70,44
87.98154316293973,14.055053606141875,30,42,42
84.83519952444567,47.92258589209831,76,26,26
34.662761970795984,37.77219201946854,50,50,50
17.59197066244651,76.52325439577979,52,37,44
